link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6390843&GUID=83338B3E-2111-463E-B645-B5E1481DFB2B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-1,Appointments - Confirmations,TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410940&GUID=9883515F-5C39-466A-AB92-92429C948C0C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve a Two (2) Year Construction Contract with Saladino Construction Co., Inc. for As-Needed Miscellaneous Concrete Repairs RFP 23-45 (up to $358,452.00 over two years)",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410942&GUID=952F1FA4-EC5A-4614-B5F3-0862F1C34F9F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve Amendment No.1 to the Annual Software Support, Maintenance and License Fees Agreement for AclaraONE with Aclara Technologies LLC ($19,420.82, Total Contract not to exceed $240,028.18)",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410943&GUID=231EDFA1-2F27-4875-9FBD-E9F721D75FB7&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Authorize the Purchase of Seven Western Star Swap Loader Chassis with Underbody Snowplows and Eleven Swap Loader Bodies from D & K Truck Company and Appropriate Funding from the Stormwater Fund Balance (State of Michigan MiDeal - $2,384,164.69) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410945&GUID=5A681CB8-ED41-49C4-8834-32516DEC83A0&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Accept a Water Main Easement at 721 S. Forest Avenue from Ann Arbor Forest Ave Properties KP6, LLC (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410955&GUID=A99F41BD-C34F-4669-9A51-E7BA2BFCE102&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,Resolution to Accept a Water Main Easement at 715 S. Forest Avenue from 715 S. Forest L.L.C. (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410957&GUID=BB0C3C8B-D2F8-4683-ABFF-1479000E54C6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,Resolution to Accept a Water Main Easement at 2195 E. Ellsworth Road from Lockwood of Ann Arbor Limited Dividend Housing Association Limited Partnership (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410959&GUID=974AFE6A-5236-40A1-9A5A-58EAA3D565ED&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Approve an Agreement with Miller Canfield Paddock and Stone PLC for Bond and Disclosure Counsel Services, and General Municipal Finance Advice",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6410944&GUID=F284FD3B-BA8D-414D-9810-D00E3CD3E777&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Rescind R-23-182 for a Single Construction Contract with Melink Solar, LLC for the Purchase and Installation of Solar at City Facilities and its Appropriations and to Approve Four Construction Contracts with Melink Solar, LLC for the Purchase and Installation of Solar at City Facilities, and to Appropriate Necessary Funds (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6411033&GUID=938DA424-AF02-48FE-B6FA-4C95BF959814&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve a Subrecipient Agreement with Midwest Geothermal, LLC for Technical Support and Design Guidelines as Part of the Bryant District Geothermal Project ($97,000)",TRUE,TRUE,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,Absent,Absent,TRUE
