link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6780938&GUID=46BA79CF-4F58-450F-A13C-3820EC54D90C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-1,Appointments - Confirmations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6817033&GUID=62F89871-8BF2-47DF-B033-E2BA803DF3CA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-2,"Appointment to the State Street Business Improvement Zone (1 - Step Appointment, 8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804233&GUID=D822897A-B8DA-4B4B-95B7-EB275DE8F7E5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve the Closing of Streets for Game Watch on September 7, September 21 and October 5, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804288&GUID=B4AB84A7-A3E2-4C56-AE2B-1DE5385FFBC8&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve a Cost Sharing with Washtenaw County, by the Washtenaw County Parks and Recreation Commission, Regarding Responsibilities and Cost Allocation for the Construction of the Barton/Bandemer Park Pedestrian Tunnel Project",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804289&GUID=829338DA-F8F1-48C4-BF75-817E3F096BAB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Approve a Construction Contract with Davis Construction, Inc. for the Barton/Bandemer Park Pedestrian Tunnel Project and Appropriate Funding ($4,823,840.25) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804274&GUID=54CBDAE3-AAA3-4833-9719-5BC8EB4A3C18&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Approve a Professional Services Agreement with Wade Trim Associates, Inc. for Construction Engineering Services for the Barton/Bandemer Park Pedestrian Tunnel Project and Appropriate Funding ($475,838.44) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804275&GUID=CF853F1E-3C98-418A-9C5A-654F28BCC13B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve a Five-Year Professional Services Agreement (PSA) for Playground Improvement Services for Parks & Recreation for a Not to Exceed Annual Amount of $350,000.00",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804287&GUID=DA100DBD-D7CC-41A1-AF14-2E56C574AA34&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,Resolution to Approve Fuller Park Parking Lot Land Lease with the University of Michigan (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804251&GUID=256E27DE-339E-4E9A-8DDF-99297739BD88&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Approve a Construction Contract with 21st Century Salvage, Inc. for the Demolition of Four City of Ann Arbor Properties - 415 West Washington, 721 North Main, the Farmers Market Office Building, and the Veterans Memorial Park Picnic Shelter ($1,423,751.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804232&GUID=84DEAA3F-BE01-4B72-B902-09246A560C21&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,Resolution to Approve the City of Ann Arbor Affordable Housing Agreement for 1116 S. University - Vic Village South,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804271&GUID=257ACC1F-CF7D-4309-8EC2-CB71932D7E93&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve the Marijuana Excise Tax Rebate Fund Grant Agreement Between the City of Ann Arbor, the Ann Arbor Housing Commission, and the Ann Arbor Housing Development Corporation",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804276&GUID=3C2F72B7-2F7B-446C-9FA0-226882EAF605&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve a Subrecipient Agreement with Domestic Violence, Inc. DBA SafeHouse Center to Design and Administer a Grant Program to Support Survivors of Intimate Partner Violence Using the ARPA SLFRF Funds Allocated for this Purpose ($100,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804266&GUID=B657E596-BDC0-4640-86C5-4AC59E70A6D4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve a Purchase Order for the Rental of Street Sweepers from MacQueen Equipment Co. (MI Deal - NTE $135,750.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804272&GUID=9F372AEF-9550-4920-9541-1A735B1BE360&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,"Resolution to Authorize the Purchase of a Sewer Inspection Van on a Ford E-450 Chassis from Jack Doheny Company and Appropriate Funding from the Fleet Services Fund Balance (Sourcewell - $137,348.42) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804273&GUID=4D5CF585-0375-4983-92E9-82A91DDE5CC4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution to Authorize the Purchase of a 2023 Wheeled Coach Type III Ambulance from Emergency Vehicles Plus Inc. (HGACBuy Cooperative Purchasing Agreement - $321,099.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804230&GUID=C2A9FEEB-E4E3-4496-98DD-0294BAE57252&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,"Resolution to Approve a General Services Contract with Margolis Nursery, Inc. for the Elizabeth Dean Fund Tree Planting Projects ($60,000.00; Bid No. RFP# 24-25)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804249&GUID=12ECC510-4F92-4CCF-B569-04AD224A83DB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,"Resolution to Approve a General Services Agreement with PPM Tree Service & Arbor Care, LLC for Routine Street Tree Pruning & General Forestry Services ($830,500.00; RFP 24-26)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804265&GUID=38D25FD1-E011-4735-980A-CACF2C343017&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-16,"Resolution to Approve a Construction Contract with Huron Valley Electric, Inc. for the Motor Control Centers E & F Replacement Project in the Amount of $637,880.00 - RFP No. 24-34",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804250&GUID=670AB046-0294-4859-9E05-2CA6C3A23240&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-17,"Resolution to Approve the Professional Services Agreement with Ann Arbor Architects Collaborative, Inc. for Architectural Services for the Construction of New Fire Station 4 ($224,450.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804260&GUID=0719B71B-1041-45B9-829E-D52979134231&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-18,"Resolution to Approve a Contract with Ann Arbor SPARK for Economic Development Services ($80,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804277&GUID=24E86E99-DA70-4515-845C-3AE3C1B92F6A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-19,Resolution to Approve the City’s Participation in the Settlement of the National Prescription Opiate Litigation Against Kroger Co.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804242&GUID=979FE35D-3437-4014-A85B-F5DAE848C528&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-20,"Resolution to Approve the Amendment Number 1 to the Legal Services Agreement with Rosati, Schultz, Joppich & Amtsbeuchler, PC Relative to City Projects Requiring the Acquisition of Easements or Other Property Interests (Amendment $150,000.00; Total $300,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804670&GUID=200EE66F-3E46-4D57-B944-2E04FB5FCF7B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-21,"Resolution to Approve the Location and Hours of City Clerk Satellite Offices on the University of Michigan Campus for the November 5, 2024 General Election at the UM Museum of Art (UMMA) and Duderstadt Center",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6805398&GUID=A97FB112-D920-4A7B-98F4-E8558D8869AA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-22,"Resolution to Amend the Contract to Provide for a Second Renewal and Approve Renewal 2 to the General Services Agreement with Tyndale Enterprises, Inc. for the Public Services Area Managed Clothing Uniform Program (Estimated $100,000.00 for the Two-Year Renewal Period and a Total Contract Not-to-Exceed Amount of $400,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6804231&GUID=A5E1BEAD-61B8-41B9-A7E3-1EC7723EC0D8&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Watson,"An Ordinance to Amend Section 5.10.2 of Chapter 55 (Unified Development Code) of Title V of the Code of the City of Ann Arbor  - Rezoning of 59 Parcels in the Washtenaw Avenue/East Stadium Boulevard Areas to TC1 (Transit Corridor District), (CPC Recommendation: Approval - 8 Yeas and 0 Nays)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6769039&GUID=F29746CF-AF4C-46B2-9880-961D8099A7C1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,"Resolution to Accept Carbon Reduction Program Grant Funds from Southeast Michigan Council of Governments, Execute a Contract with DTE Energy to Convert DTE Streetlights to LED Technology ($1,250,000.00) and Appropriate Funding (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6807441&GUID=A3914AB8-F79D-4C84-9FCE-981F2A9978D6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2 - Motion to Approve as Amended by Briggs,Resolution Directing the City Administrator to Negotiate the Transfer of All State-Owned Trunklines within the City of Ann Arbor to the City of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
