link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6585629&GUID=DACE7966-C240-4021-9A44-E7DA6A5F324F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-1,Appointments - Confirmations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6609244&GUID=C32312EB-1399-48CA-B84F-38367757FD3C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve the Closing of Streets for the 2024 Glacier Highlands Neighborhood Association Annual Memorial Day Parade, Monday, May 27, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607463&GUID=90EEDACD-A2F2-4F91-BDED-8EA74B2274EA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve a Professional Services Agreement with Tetra Tech of Michigan, P.C. to Complete a Comprehensive Stormwater Management Plan and SWMM Stormwater Model Migration, RFP No. 23-63 ($538,054.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6606544&GUID=F81F18C2-609F-4798-ACB3-EAE68AC62A42&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Approve a Cooperative Agreement with the County of Washtenaw and Grant $200,000.00 to the County to Expand Weatherization Assistance Programs in the City",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6606542&GUID=85B25EF4-8BDE-408E-9B19-DCC9A055F21B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Approve a Professional Services Agreement with GHD Services Inc. RFP No. 23-64  ($118,514.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607486&GUID=CBD91BCE-6E19-4DDB-9932-683DE941F31C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve the Agreement to Purchase Parking Technology and Related Services with IPS Group, Inc. ($1,209,442.28)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607464&GUID=00D63FA6-BA04-420E-916E-B9631C978ACC&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Edwin,An Ordinance to Amend Section 2:63 of Chapter 29 (Water Rates) of Title II of the Code of the City of Ann Arbor (ORD-24-07),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607478&GUID=12F5C022-ED6C-4BFD-A94A-30112AEFBB63&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-2 - Motion to Approve on First Reading by Cornell,An Ordinance to Amend Section 2:69 of Chapter 29 (Stormwater Rates) of Title II of the Code of the City of Ann Arbor (ORD-24-08),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607479&GUID=3A7C8B8E-D4DB-41CA-AB5E-5EDDC9C36E1C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-3 - Motion to Approve on First Reading by Disch,An Ordinance to Amend Section 2:64 of Chapter 29 (Sewer Rates) of Title II of the Code of the City of Ann Arbor (ORD-24-09),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6609242&GUID=DA6C2012-6579-4C92-BD1E-C141B46BDCF9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-4 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Chapter 55 (Zoning), Rezoning of 0.65 Acre from TWP (Township District) to R1D (Single-Family District), 3701-3713 Riverside Drive, (CPC Recommendation: Approval - 9 Yeas and 0 Nays) (ORD-24-10)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6612611&GUID=F7574C64-3DDF-4BC7-B97D-F8B79CE6A0E5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-1,Resolution to Release Roadway Rights at 2845 South State Street (CPC Recommendation: Approval - 7 Yeas and 0 Nays)  (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6612612&GUID=4D541FF6-A792-4EE2-951C-939CB2E308C3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-2,Resolution to Approve Vacation of a Portion of East Eisenhower Parkway at 2845 South State Street and Conveyance to the Adjacent Property Owner Subject to Public Utility and Sidewalk Easements (CPC Recommendation: Approval - 7 Yeas and 0 Nays)  (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6631126&GUID=EBBE16E8-009C-47F2-BC2D-73A0D94DCCF1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,"Resolution to Recommend Approval of Issuance of a Downtown Development District Liquor License to Uplift Ann Arbor, LLC, Located at 210 S. First St.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6631127&GUID=62D2CD3D-4ED4-43F8-A749-D2495CE2C3B7&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution to Revise and Amend List of Approved Participating Establishments in the Main Street Ann Arbor Social District,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6633762&GUID=EF2B81FA-1D9D-4019-824B-3AB17912B3F9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,Resolution to Authorize Acquisition of Easements for the Nixon Corridor Improvement Project (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
