link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6298155&GUID=6BE4BC8D-5B92-44AA-A3F5-1B2CA4EF0DA3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve Amendment No. 1 to the General Services Agreement with Kennedy Industries, Inc. for Pump Repair and Maintenance Services ($150,000.00; total contract amount $380,000.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6298156&GUID=262ACB2C-BD12-496C-A93F-5D62AD722844&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve Amendment No. 1 to the General Services Agreement with Utilities Instrumentation Service, Inc. for Utilities Instrumentation Services RFP No. 22-45 ($150,000.00 increase; total contract $900,000.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6279158&GUID=EBE950E2-178B-4D49-A737-783043056B8F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Approve a Sole Source Purchase Order to Hach Company for Turbidimeters and Controllers ($79,776.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296605&GUID=BAB8CFD7-101C-4C68-BBC4-570C293E21D7&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Approve Extension No. 1 to the Contract with Strawser Construction, Inc. for Capital Preventative Maintenance for Fiscal Year 2024 ($1,550,000.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296604&GUID=38671A7B-330F-4252-A7AD-1A12A6F1C337&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve Extension No. 1 to the Contract with P.K. Contracting, LLC for Pavement Marking Maintenance - FY2024 ($483,240.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296561&GUID=4EA4D62F-3F80-4B3B-B2BE-CC66EF4F26AF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,"Resolution to Approve Professional Services Agreements with Orchard, Hiltz & McCliment, Inc. in the amount of $750,000.00; Wade Trim Associates, Inc. in the amount of $750,000.00; Fishbeck in the amount of $500,000.00; and Spalding DeDecker Associates, Inc. in the amount of $500,000.00 for General Civil Engineering and Surveying Services (RFP No.23-27)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6298154&GUID=884B4630-403D-42D0-AFF7-462FAF9B03C4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Authorize a Sole Source Purchase Order to Yunex LLC for Transportation Materials, Supplies, and Products in the Amount of $555,000.00 Annually",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6298165&GUID=CAC7B3C3-DC39-43BD-BE10-BD28050D400C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,"Resolution to Authorize a Purchase Order to Carrier & Gable, Inc. for Transportation Materials, Supplies, and Products in the Amount of $585,500.00 Annually",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6300536&GUID=CEB0A52F-F559-4679-A272-61191847A943&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve the Installation of Traffic Calming Devices on Fulmer Street (Miller to Foss) ($100,000.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296642&GUID=102CF093-EEF9-4DAE-8B9C-A802B09D0D6B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve the Purchase of a Towable Woodchipper from Bandit Industries Inc. (MiDeal - NTE $129,970.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296641&GUID=53006B9B-55E5-4C20-BC31-6345AB5BDEC4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve a Purchase Order for the Rental of Street Sweepers from MacQueen Equipment Co. (MI Deal - NTE $103,740.00)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6301587&GUID=460ACB98-5583-4C4D-920C-FA2D74212E69&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,"Resolution to Approve a General Services Agreement with The Davey Tree Expert Company for Routine Street Tree Pruning & General Forestry Services ($516,410.00; RFP #23-30)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296554&GUID=B4AE5DA7-6A88-450B-9A0E-44F51575C093&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution to Purchase Cohesity Backup System and Support and Professional Services from CDW Government LLC ($383,823.47)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296553&GUID=5B3A2F28-BA2D-482F-BB6C-50687EC5D8A6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,Resolution to Approve Public Art Enhancement Recommendations for Ann Arbor Public Art Commission Capital Improvements Enhancements for FY24-FY29,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296656&GUID=097DF7CA-435B-4347-9FE9-1569F8E4EFFE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-17,Resolution Recognizing Apple Playschools as a Civic Nonprofit Organization Operating in Ann Arbor for the Purpose of Obtaining a Charitable Gaming License,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299454&GUID=29CF6D29-32E0-4CED-B8C2-48123AF9C4EE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-18,"Resolution to Accept a Sidewalk Easement at 3002 and 3203 Chelsea Circle from Mill Creek Townhouses, LLC (8 Votes Required)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299467&GUID=35FB12C1-4215-4392-BD9F-092B793954C4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-19,"Resolution to Accept a Water Main Easement at 3002 and 3203 Chelsea Circle from Mill Creek Townhouses, LLC (8 Votes Required)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6300900&GUID=4844596D-365C-41F7-8022-EB12D3A6C033&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-20,"Resolution to Approve Participation in the Purchase of a Conservation Easement on the Amaizin Pop LLC Property in Webster Township, Approve a Participation Agreement with Legacy Land Conservancy, and Appropriate $75,000.00 (8 Votes Required)",Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
