link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6647521&GUID=8548B812-119E-4F7B-81F8-83E9D51D100F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve Street Closure of E. Liberty between S. Division Street and S. Fifth Avenue on Saturday, May 25, 2024 for the Ann Arbor Bicentennial Birthday Celebration from 9:00 AM until 3:00 PM",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646479&GUID=51DA5F74-7A5F-4A2F-9F6C-B3079D2C0F28&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve Street Closings for the 2024 Ann Arbor Summer Festival’s “Top of the Park” - June 8, 2024 through July 3, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646481&GUID=0FF35578-21ED-4BB9-A25E-36A89CBBE112&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Close West Washington Street for the Ann Arbor YMCA Community Block Party on Saturday, June 15, 2024 from 9:00 AM until 4:00 PM",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646480&GUID=A9E69763-D49F-4DE5-8C9D-CF1C12D410A2&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Approve Street Closings for Sonic Lunch - Thursdays, June 27, August 22 and August 29, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646091&GUID=F4E726B1-F787-44AD-B2C4-CB6C9B4147CF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve a Construction Phase Agreement with the National Railroad Passenger Corporation (Amtrak) for $136,912.00 for the Barton/Bandemer Pedestrian Tunnel Project",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646594&GUID=5AC9E136-7D40-4B48-843F-F0457BCD3C98&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,"Resolution to Approve a Purchase Order to Infrastructure Solutions Group, Inc. for Pacific Tek Water Gate Valve Exercising Equipment (North Carolina Sheriffs Association - $87,821.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646470&GUID=03C0B405-70E0-48E0-8378-7CAA32C07F88&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Approve a Purchase Order to KV Painting, LLC for the Wheeler Service Center Painting Project (ITB 4742, $88,015.00), and to Appropriate $230,000.00 from the Wheeler Service Center Unobligated Fund Balance (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6642431&GUID=51AC402F-C84C-4BD7-A2CA-8FB8B8986E8A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,"Resolution to Approve Amendment No. 2 to the General Services Agreement with The Davey Tree Expert Company for Routine Street Tree Pruning & General Forestry Services ($295,050.00 Amendment, $837,281.00 Contract Total, RFP #23-30)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6642432&GUID=F8D77D7C-7176-499B-A3CD-251A5C2CDA87&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve a Construction Contract with E.T. MacKenzie Company for the Yorkshire, Independence, and Medford Water Main Replacement Project (RFP 24-17; $2,799,900.00) and to Appropriate $1,616,584.00 in Contributing Funds (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6648813&GUID=647280E8-968D-4105-8B98-A3089490BD13&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve a 5-Year Contract with the Huron River Watershed Council to Support Stormwater Permit Requirements ($417,063.88 total, for 5 years)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646656&GUID=86B17A70-92EC-4A33-97B7-3F25334212F0&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve a Construction Contract with Doan Construction Co. for the 2024 Sidewalk Gap Elimination Project ($230,660.00) and to Appropriate $124,161.00 from the Metro Expansion Fund (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643534&GUID=589304DF-5BE8-4CA1-89DC-FD64BC958D3A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,Resolution No. 4 - Confirming the Special Assessment Roll for the Stone School Road Sidewalk Gap Elimination Project Special Assessment District No. 64 (Eisenhower to Packard) (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6637947&GUID=AD53AEA3-9713-4401-B275-7830D84E7860&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution to Amend a Purchase Order with Cummins Sales and Services of New Hudson, MI for Repair and Maintenance Service ($185,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6642433&GUID=A79AE2EF-2A8A-49D2-8F33-28FA2DC439A3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,"Resolution to Authorize the Purchase of Four 2024 Ford F-150 Lightnings from Lunghamer Ford and Appropriate Capital Contributions to the FY2024 Fleet Services Fund Operations and Maintenance Budget ($101,002.00) (State of Michigan MiDeal - $194,316.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6642434&GUID=A3EF142F-DE46-4325-9554-AC470D2048F0&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,"Resolution to Amend the Purchase Order for the Rental of Refuse Trucks from Premier Truck Sales & Rental Inc. (Sourcewell - NTE $260,100.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6637948&GUID=F08792FC-5DBE-45F8-AE75-61EB39863A16&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-16,"Resolution to Approve a Professional Services Work Statement Agreement with Access Michigan, LLC for the Wheeler Data Center Roof Top Cooling Units Replacement ($220,000.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
