link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6781876&GUID=04C76177-9E4C-4A9B-A83E-F976C34331EC&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-2,"Appointments to the Renters Commission (1- Step Appointment, 8 Votes Required)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742671&GUID=E65A03C2-40E4-4CF7-99EB-0FECF3569FDD&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Close Main Street from William to Huron and Liberty Street from Main to State on Saturday, August 3, 2024 from 7:00 AM until 11:00 PM for Ann Arbor Pride 2024",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742670&GUID=F25E8AE1-B911-473A-BBBD-F4723CAF5758&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve Street Closure of Washington Street between Fletcher and Thayer Streets for the University of Michigan Go Blue Mix on Friday, August 30, 2024 from 3:00 PM until 1:00 AM on Saturday, August 31, 2024",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6769007&GUID=DC29396C-434F-4B19-B241-0DE5798664DE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Approve Professional Services Agreement for On-Call Third Party Building, Rental, and Planning Services with Carlisle/Wortman Associates, Inc.",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742663&GUID=D3643981-1AB3-4484-85F1-2494D225DE44&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,"Resolution to Approve Amendment No. 1 to the Professional Services Agreement with OHM Advisors for General Civil Engineering and Surveying Services (Additional $900,000.00 for a Contract Total of $1,650,000.00)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742666&GUID=1BF9CE47-4E20-4D63-AB43-9E4F88007119&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,"Resolution to Approve a Purchase Order to BSB Communications, Inc. to Purchase a One Year Support Agreement for the City’s Mitel Phone System ($79,487.29) (Sourcewell Contract# 0022719-MBS)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742668&GUID=D5855690-5EF2-4EDF-B748-A61E95B00690&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve a Purchase Order for the Rental of Refuse Trucks from Premier Truck Sales & Rental Inc. (Sourcewell - NTE $286,900.00)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742728&GUID=40CE64C6-B839-4DC1-B69E-0EB8E0B2F207&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve an Agreement with the Washtenaw County Sheriff’s Office for Weapons Screening Services in the Ann Arbor Justice Center (NTE $254,000.00)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742669&GUID=3B6B4A42-E45F-4CEF-8AE8-1CF9C96FE10D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve a Lease with Washtenaw County for Vehicle and Equipment Storage in the Vehicle Storage Building at 2000 S. Industrial (Total Rent for 3 Years - $54,090.75) (8 Votes Required)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6742662&GUID=3BFC14BB-1B34-4FFD-BA6E-9A2C97E6297B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall amendment pass,CA-4 - Motion to Amend by Akmon,"Resolution to Authorize a Sole Source Purchase Order to Michigan Lighting Systems East in the amount of $185,060.00 for Spring City Street Light Poles and Associated Fixtures and Luminaires and to Appropriate $120,000.00 from the Central Stores Unobligated Fund Balance (8 Votes Required)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
