link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6377714&GUID=D99C0D30-AD49-4E48-96BF-4DB3DA3FB201&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-1,Appointments - Confirmations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393354&GUID=37F2263C-25D7-4520-B71A-41B7BDF9C2CD&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve a Professional Services Agreement with TetraTech, Inc to complete a Feasibility Analysis of a Selection of Stormwater Projects that have been included in the City’s Capital Improvements Plan (CIP), RFP No. 23-21 ($160,450.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393365&GUID=C3A4DD30-F2D5-46D1-8162-37E26A7DA804&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve a Professional Services Agreement with Hubbell, Roth & Clark, Inc. to complete a Citywide Drainage Analysis for Gravel Roads, RFP No. 23-40 ($1,000,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393366&GUID=0A9FC7BB-7DEC-4457-81A8-EC8B4B5AF71B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Approve Change Order No. 1 with Anglin Civil, LLC for the Wheeler Facility Pond Dredging Project (ITB #4665) ($303,473.88 Increase; Total Contract Amount $1,262,267.87)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393364&GUID=2FBF314B-FEFE-47D4-A9F5-34BAA7E2E5CD&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Approve a Sole Source Purchase Order to Service Electric Supply, Inc. for Large Electric Motor Soft Starters ($40,067.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393367&GUID=9A18E21D-F69F-49A0-9EBF-2D1CE9909D82&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve a Purchase Order to Justice AV Solutions, Inc. for Courtroom Technology, Software, and Professional Services for the 15th District Court ($261,951.79)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393368&GUID=E0A2D294-3259-4B8B-842F-268E470FCB86&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,"Resolution to Approve a Purchase Order to Thalner Electronic Laboratories, Inc. for the Purchase of Audio/Video Technology for the City of Ann Arbor Council Chambers ($164,633.21)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393380&GUID=D9E3AF39-621C-4FBA-98B4-F2E588BF93AE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,Resolution to Accept a Storm Sewer Easement at 1113 Bydding Road and 1111 Miner Street from Peter Woolf (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393371&GUID=EEC3B8D6-988C-4C57-9014-E743C3BCBB04&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,"Resolution to Approve Amendment Number 2 to the Professional Services Agreement with CDM Smith Michigan Inc. for Consulting and Expert Witness Services Relative to Platt Convenience, Inc. v. City of Ann Arbor ($50,000.00 amendment; $125,000.00 total contract) and to Appropriate Funds (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393372&GUID=20E67E58-55B7-42D1-872E-03D46E1706DD&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve Amendment Number 3 to the Professional Services Agreement with Rosati, Schultz, Joppich, & Amtsbuechler P.C., for Legal Services Relative to Platt Convenience, Inc. v. City of Ann Arbor ($315,000.00 amendment; $1,125,000.00 total contract)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393374&GUID=1FAC9122-2CDB-4524-87C6-F6181CF88582&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve Amendment Number 4 to the Agreement with Monaghan, P.C. for Legal Services Relative to City Projects Requiring the Acquisition of Easements or Other Property Interests",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393381&GUID=CC84A4C8-D11B-46CF-B6B0-6D55C3BC7C42&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,Resolution to Approve the Stipulation and Settlement Agreement in Michigan Public Service Commission Case No. U-21376 Regarding DTE’s Distributed Generation Tariff Options,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393373&GUID=9871339E-EF6F-4788-B799-965ACF6F0017&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,"Resolution to Approve Street Closure of Detroit Street between Catherine and Fifth Streets on Friday, December 1, 2023 from 8:00 AM until 11:00 PM for KindleFest 2023",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393375&GUID=1CAB089A-B0CA-408F-8506-6A3D01B56D80&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,Resolution to Approve a Grant Application to USDA-NRCS ACEP for the Purchase of a Conservation Easement on the Hamilton Property,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393376&GUID=4A6D5962-D20D-4DF7-BCA7-73F679DC8345&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,Resolution to Approve a Grant Application to USDA-NRCS ACEP for the Purchase of a Conservation Easement on the St. Johns Property,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393377&GUID=08AB8DC9-9087-4C72-A001-110132043638&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,Resolution to Approve a Grant Application to USDA-NRCS ACEP for the Purchase of a Conservation Easement on the Fishbeck III Property,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393378&GUID=D2C87BD3-36A3-4F52-A736-42D0EFB6A466&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-16,Resolution to Approve a Grant Application to USDA-NRCS ACEP for the Purchase of a Conservation Easement on the Ehnis Trust Property,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6393379&GUID=FDA13D76-A7B9-49F3-AE48-1318791FF4AE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-17,"Resolution to Accept a Donation of Park Land at 1420 South Maple Road from Midtown Ann Arbor, LLC (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372828&GUID=BD69C13A-5756-4F5A-82C2-D0B0B2AF38C5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-18,"Resolution to Approve a Contract Not to Exceed $500,000.00 with THRONE Labs, Inc for Installation of Public Restrooms In and Near Downtown Ann Arbor and appropriate up to $300,000 to the General Fund (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372471&GUID=2867ED73-EC19-4307-BA06-0352862BC887&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-19,"Resolution to Approve a Payment in Lieu of Taxes (PILOT) for Courthouse Square Apartments - 100 S. Fourth Avenue, Ann Arbor, MI 48104",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
