link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6505525&GUID=59F19469-9291-4A6D-B56F-0633E63A51E4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-1,Appointment - Confirmation,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509118&GUID=89831AC5-A1B3-421F-8934-00D231B8A911&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution Approving a Contract with the Shelter Association of Washtenaw County for the 2023 - 2024 Winter Emergency Shelter and Warming Center ($72,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509121&GUID=4E172B8B-4E4B-4087-8BD3-F77D015FA552&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,Resolution to Adopt the Ann Arbor Water Strategic Plan,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509119&GUID=D8935F87-3359-48C7-9A2D-72F9E7DF79F9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve a Professional Services Agreement with OHM Advisors for Engineering Services for the Water Distribution Plan and Model Update ($604,797.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509123&GUID=07799DF0-5E34-4599-A3A9-C87DD85FEF4B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Approve Professional Services Agreements with DLZ Michigan, Inc. for $380,000.00; Intertek - Professional Service Industries, Inc. for $620,000.00; Materials Testing Consultants, Inc. for $830,000.00; and G2 Consulting Group, LLC for $300,000.00 for Construction Materials Testing Services",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509125&GUID=55F89262-A18E-4527-802C-B08A334A3312&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,Resolution to Approve a Cost Allocation Agreement with the Regents of the University of Michigan for the East Medical Center Drive Bridge Rehabilitation and Widening Project,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509130&GUID=1D38BB68-EAA8-4723-AE96-3832C8D2B8DA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve a Professional Services Agreement with Bodman, PLC for Legal Services to Support the City’s Participation in the 3M Company and DuPont PFAS Class Settlements and Appropriate Funds ($150,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509129&GUID=3ADDC13C-61C3-4F6B-9237-5C0E998E6035&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,Resolution to Approve the Updated Stipulation and Settlement Agreement in Michigan Public Service Commission Case No. U-21376 Regarding DTE’s Distributed Generation Tariff Options,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509122&GUID=B483E361-A4C2-49A9-9A41-CCB4F266588D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-3 - Motion to Approve as Amended by Briggs,Resolution to Approve the 333 E. William Street Development Agreement (CPC Recommendation: Approval - 6 Yeas and 0 Nays),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6509122&GUID=B483E361-A4C2-49A9-9A41-CCB4F266588D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall amendment pass,CA-3 - Motion to Amend by Briggs,add direction to avoid closing the bike lane on William during construction. ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
